"사업장명","소재지전체주소","도로명전체주소","인허가일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","총종업원수","축산물가공업구분명","축산업무구분명"
"한남동 강아지 in 신사","서울특별시 강남구 논현동 18-1번지 나라키움 논현동A주택 101호","서울특별시 강남구 강남대로146길 6 101호 (논현동 나라키움 논현동A주택)","20180817","운영중","","","","","0","","","","동물판매업"
"연희동 미미네","서울특별시 서대문구 연희동 132-53번지","서울특별시 서대문구 연희맛로 31-7 지층 (연희동)","20180725","운영중","","","","","0","","","","동물판매업"
"OH DALI OH LUY","서울특별시 서대문구 창천동 50-19번지","서울특별시 서대문구 명물1길 28 1층 (창천동)","20180725","운영중","","","","","0","","","","동물판매업"
"펫시터(애견호텔)라울레미 하우스","서울특별시 강북구 미아동 258-300번지","서울특별시 강북구 도봉로34길 66 4층 (미아동)","20180731","운영중","","","","","0","","","","동물판매업"
"파인더독","서울특별시 강남구 논현동 160번지 1층 103호","서울특별시 강남구 강남대로124길 32 1층 103호 (논현동)","20180827","운영중","","","","","0","","","","동물판매업"
"㈜이마트양재점","서울특별시 서초구 양재동 215번지 하이브랜드하이브랜드몰","서울특별시 서초구 매헌로 16 지하1층 (양재동)","20180703","운영중","","","","","0","","","","동물판매업"
"말순이네","서울특별시 강서구 화곡동 1038-24번지 남촌빌라","서울특별시 강서구 강서로37길 45 302호 (화곡동 남촌빌라)","20180716","운영중","","","","","0","","","","동물판매업"
"더오동물병원","서울특별시 송파구 잠실동 27-1번지 잠실주공아파트상가 1층 106호","서울특별시 송파구 송파대로 567 상가동 1층 106호 (잠실동 잠실주공아파트)","20180723","운영중","","","","","0","","","","동물판매업"
"몽몽이 미용실","서울특별시 송파구 잠실동 40-1번지 롯데월드 1층","서울특별시 송파구 올림픽로 240 롯데월드 1층 (잠실동)","20180723","운영중","","","","","0","","","","동물판매업"
"마루동물병원","서울특별시 송파구 거여동 290-3번지 우토 파크빌딩 1층 101호","서울특별시 송파구 양산로4길 13 우토 파크빌딩 1층 101호 (거여동)","20180723","운영중","","","","","0","","","","동물판매업"
"포레 동물병원","서울특별시 성동구 성수동1가 22-28번지 정인숙보습학원","서울특별시 성동구 성수일로 33 정인숙보습학원 1층 (성수동1가)","20180823","운영중","","","","","0","","","","동물판매업"
"뚱블리","서울특별시 성동구 행당동 268번지 왕십리가축병원","서울특별시 성동구 왕십리로 295 왕십리가축병원 (행당동)","20180823","운영중","","","","","0","","","","동물판매업"
"함께하는 동물병원","서울특별시 성동구 옥수동 263-1번지","서울특별시 성동구 독서당로 200 1층 (옥수동)","20180824","운영중","","","","","0","","","","동물판매업"
"함께하는 동물병원","서울특별시 성동구 옥수동 263-1번지","서울특별시 성동구 독서당로 200 (옥수동)","20180823","운영중","","","","","0","","","","동물판매업"
"강아지song","서울특별시 성동구 송정동 66-41번지 송정약국","서울특별시 성동구 광나루로11길 14-1 송정약국 (송정동)","20180823","운영중","","","","","0","","","","동물판매업"
"앙꼬네 강아지 미용실","서울특별시 성동구 행당동 232-1번지","서울특별시 성동구 왕십리로 286 1층 (행당동)","20180823","운영중","","","","","0","","","","동물판매업"
"코코애견","서울특별시 성동구 용답동 60-9번지","서울특별시 성동구 용답중앙13길 10 (용답동)","20180823","운영중","","","","","0","","","","동물판매업"
"마이뷰티독","서울특별시 성동구 상왕십리동 811번지 텐즈힐","서울특별시 성동구 마장로 137 (상왕십리동 텐즈힐)","20180823","운영중","","","","","0","","","","동물판매업"
"푸른동물병원","서울특별시 구로구 구로동 722-4번지","서울특별시 구로구 구로동로 111-1 (구로동)","20180823","운영중","","","","","0","","","","동물판매업"
"해피동물병원","서울특별시 구로구 고척동 50-95번지","서울특별시 구로구 중앙로 67 (고척동)","20180823","운영중","","","","","0","","","","동물판매업"
"캥거루동물병원","서울특별시 구로구 오류동 166-9번지","서울특별시 구로구 오류로 55 (오류동)","20180823","운영중","","","","","0","","","","동물판매업"
"금강종합동물병원","서울특별시 구로구 오류동 48-1번지","서울특별시 구로구 경인로 196 (오류동)","20180823","운영중","","","","","0","","","","동물판매업"
"로이애견","서울특별시 구로구 개봉동 305-34번지","서울특별시 구로구 개봉로17나길 36 (개봉동)","20180823","운영중","","","","","0","","","","동물판매업"
"큐티펫","서울특별시 중랑구 면목동 182-130번지","서울특별시 중랑구 동일로109길 61 1층 (면목동)","20180820","운영중","","","","","0","","","","동물판매업"
"펫피","서울특별시 중랑구 묵동 240-17번지","서울특별시 중랑구 중랑역로 197-1 2층 (묵동)","20180820","운영중","","","","","0","","","","동물판매업"
"개편한 세상","서울특별시 중랑구 묵동 174-1번지","서울특별시 중랑구 공릉로 28 1층 (묵동)","20180820","운영중","","","","","0","","","","동물판매업"
"정살롱","서울특별시 강남구 역삼동 612-3번지","서울특별시 강남구 테헤란로19길 78 (역삼동)","20180719","운영중","","","","","0","","","","동물판매업"
"청담펫츠","서울특별시 강남구 논현동 102-19번지 한솔빌딩 1층","서울특별시 강남구 선릉로 737 한솔빌딩 1층층 (논현동)","20180719","운영중","","","","","0","","","","동물판매업"
"윤살롱","서울특별시 서초구 잠원동 24-18번지","서울특별시 서초구 강남대로95길 48-32 (잠원동)","20180705","운영중","","","","","0","","","","동물판매업"
"꿈꾸는동물병원","서울특별시 서초구 반포동 30-25번지 삼호가든쇼핑센타","서울특별시 서초구 서초중앙로 238 반포리체상가 106호 (반포동)","20180705","운영중","","","","","0","","","","동물판매업"
"동물병원WITH","서울특별시 도봉구 창동 715-12번지 1층","서울특별시 도봉구 도봉로 568 1층 (창동)","20180705","운영중","","","","","0","","","","동물판매업"
"강북우리동물의료센터","서울특별시 도봉구 창동 731-72번지 1층","서울특별시 도봉구 도봉로 586 1층 (창동)","20180705","운영중","","","","","0","","","","동물판매업"
"라라캣","서울특별시 강남구 역삼동 742-27번지 1층","서울특별시 강남구 역삼로9길 24 1층 (역삼동)","20180815","운영중","","","","","0","","","","동물판매업"
"펫캡(Petcab)","서울특별시 강남구 역삼동 733-29번지 신세계빌라 A동 301호","서울특별시 강남구 논현로76길 28 신세계빌라 A동 301호 (역삼동)","20180712","운영중","","","","","0","","","","동물판매업"
"강남강아지","서울특별시 강남구 역삼동 724-45번지 202호","서울특별시 강남구 언주로79길 14 202호 (역삼동)","20180713","운영중","","","","","0","","","","동물판매업"
"디엔씨 동물병원","서울특별시 마포구 노고산동 1-67번지","서울특별시 마포구 신촌로 154 1층 (노고산동)","20180713","운영중","","","","","0","","","","동물판매업"
"강아지군대가는날","서울특별시 구로구 개봉동 154-106번지","서울특별시 구로구 경인로35길 32 (개봉동)","20180719","운영중","","","","","0","","","","동물판매업"
"닥터표 동물병원","서울특별시 강동구 성내동 322-7번지","서울특별시 강동구 올림픽로 566 1층 (성내동)","20180828","운영중","","","","","0","","","","동물판매업"
"세인트필립동물병원","서울특별시 동작구 사당동 1047-49번지 최신빌라","서울특별시 동작구 남부순환로267길 5 (사당동 최신빌라)","20180828","운영중","","","","","0","","","","동물판매업"
"오렌지애견","서울특별시 용산구 한강로3가 40-93번지 한진빌딩","서울특별시 용산구 이촌로 101 한진빌딩 (한강로3가)","20180716","운영중","","","","","0","","","","동물판매업"
"도그에이드","서울특별시 노원구 상계동 173-1번지 벽산아파트","서울특별시 노원구 한글비석로 396 상가 109동 128호 (상계동 벽산아파트)","20180716","운영중","","","","","0","","","","동물판매업"
"펫존","서울특별시 강동구 천호동 461-49번지","서울특별시 강동구 구천면로16길 7 1층 (천호동)","20180716","운영중","","","","","0","","","","동물판매업"
"도그플러스동물병원","서울특별시 금천구 독산동 291-7번지 삼성홈플러스","서울특별시 금천구 시흥대로 391 삼성홈플러스 4층 (독산동)","20180827","운영중","","","","","0","","","","동물판매업"
"도그플러스 동물병원","서울특별시 금천구 독산동 291-7번지 삼성홈플러스","서울특별시 금천구 시흥대로 391 삼성홈플러스 4층 (독산동)","20180827","운영중","","","","","0","","","","동물판매업"
"몽하우스","서울특별시 금천구 시흥동 954-32번지","서울특별시 금천구 시흥대로 78 (시흥동)","20180827","운영중","","","","","0","","","","동물판매업"
"한성동물병원","서울특별시 관악구 신림동 409-165번지 1층","서울특별시 관악구 신림로 265 1층 (신림동)","20180807","운영중","","","","","0","","","","동물판매업"
"DADOG","서울특별시 강서구 화곡동 1075-8번지","서울특별시 강서구 화곡로26길 11 1층 (화곡동)","20180827","운영중","","","","","0","","","","동물판매업"
"나리펫살롱","서울특별시 구로구 구로동 95-10번지","서울특별시 구로구 구로중앙로18길 40 (구로동)","20180731","운영중","","","","","0","","","","동물판매업"
"미어캣 프랜즈","서울특별시 마포구 서교동 364-3번지 예원빌딩","서울특별시 마포구 와우산로21길 19-12 예원빌딩 3층 (서교동)","20180731","운영중","","","","","0","","","","동물판매업"
"보리네 펫 하우스","서울특별시 송파구 송파동 122-3번지 4층","서울특별시 송파구 가락로 173-1 4층 (송파동)","20180703","운영중","","","","","0","","","","동물판매업"
"신반포동물병원","서울특별시 서초구 반포동 56-1번지 강남빌딩","서울특별시 서초구 서초중앙로 245 강남빌딩 (반포동)","20180816","운영중","","","","","0","","","","동물판매업"
